Video_ID,Views,Likes,Dislikes
4LYiAEV_XnA,951136,6839,212
4KbiWJbMJTQ,259244,3591,101
4KFGZ60geok,6189,55,6
4Hw0JZrLOLQ,519046,3514,141
4F7eu_n-ElQ,83531,1583,23
4Dv8bhY0ahM,30437,1027,78
4BWWMbVnqC0,101828,889,33
4BRTup92NYM,1165676,38510,265
4Ap2Kfr3wTM,972601,5548,104
49BSDSkZ7uU,5035,18,3
48mFNGf5gdE,190581,9760,147
48frEliYyVM,404117,6471,206
47gxqBZUVAM,120853,2381,70
45NIbw1NPJQ,171684,5565,133
447lEBXr76I,117360,3549,112
446dbFQEFJU,1904748,23408,1847
4461x7cHOcE,40316,1274,71
42FRgdjveGU,2076059,34060,1919
41zb3V-i92c,70700,824,87
40tpr_ZokAk,51376,1152,53
40T49kllPCM,324592,4919,214
40CXc1xRh98,311272,10329,62
405NY490Z3Q,94649,3538,179
4-BQ7XisntA,27972,437,37
3zeeVE6-aZ4,2077604,23566,410
3xh9XFxo2Hg,4915494,75419,1234
3xMH43r42Yw,401,82,0
3wj4ncIEDxw,1154866,9464,8831
3wIaScCz79w,196286,12401,312
3vhPz91TePk,1257,41,14
3v0eblxriQw,189249,4507,106
3ubsU7LdIK4,95045,902,73
3u9eWrGF4po,26846,226,350
3u8oKON75Tg,203013,12382,120
3tvLOV2EkRY,89540,1152,55
3tXQMq967PY,1853359,26611,1188
3sxg1xXmd0I,1909646,34488,1279
3rcHuOLQIEA,168453,5067,1071
3pfIEgPg4aI,2371439,45599,1253
3mTh2joPPj8,5881286,265424,4708
3kgLo8vudXg,202273,1027,1551
3kKTFAEQgSY,1045965,2317,169
3kBhnkHF1zY,146777,2302,57
3jI9Kp-aQRA,92489,1160,95
3i8Ds2nVVXE,335889,14820,266
3gax3tMYU4I,607752,4311,87
3gT4sABJRA4,56738,1408,43
3fc9-Z9KEsg,4853,11,3
3a_gJnBf1So,25533,386,18
3_tzYbvdoa4,42505,749,52
3Xz9GWQjnK8,43187,1155,1188
3Xjc_gdGQvw,11979,273,14
3UI23cmWRpA,51931,501,21
3TcqMOUzu_A,1083121,57572,713
3Sy7RofBmrs,17375028,222668,9908
3NZCWPuTsy0,66007,391,18
3NXhUW4IAHg,167866,7782,197
3NORplbqTLg,1271418,49322,340
3GPEKKaSmZY,665717,2382,47
3E_fT0aTsjI,6058886,33280,1481
3DwDgIHWWio,226879,2498,68
3CoGLnC-yyI,63289,1550,491
3BQerHn0yy4,1929733,65267,460
3A9oHiOhye4,82176,1747,36
39M5IEIKa4o,189758,11007,117
394GAZp7l_A,121311,600,12
38AOSRoPhrE,271880,14973,101
34ClfQttSLA,214479,1903,173
340hErriHlg,2344848,136857,1336
33dztfqRu_k,793441,3322,171
33WLD8gy0rk,1547,44,13
33MnSMIctvk,104724,625,88
2zOySI2NGfo,498421,7906,238
2z3q-tsVXvU,80385,3405,22
2yzWbB6jn0s,302472,6652,109
2xb9Ty-1frw,12273848,63253,2630
2xZ8pLRTJUA,622274,35359,293
2x1Q7OvCDEc,52233,2100,91
2vwY1bN6bx8,100116,1131,29
2vPjWGAVwpo,112934,1301,114
2vCIPWQXjec,28031,176,12
2pe5KoJTLY0,69270,1488,38
2oKbs4jAf7M,704671,12699,303
2oEiHKbO3qw,16060,82,2
2m0Cm2kMOBU,750211,11359,368
2jQAOTrWnfY,30029,708,59
2hQlWatp9UU,92584,1929,12
2hOdjy3Ingk,7446,240,8
2gTC4uWP3_Y,72569,599,13
2f6DvjFipTU,11914,37,8
2eoDxcgP0BM,873505,9237,157
2eIc9dLbuwc,84008,1290,16
2drmxfsLnJw,64955,1400,64
2dQBsX791pk,1012186,17547,303
2cSsKzhut0M,1093677,30607,187
2c-O98E1eFY,262034,10392,110
2bFHdkzqSZA,940736,4984,522
2aaY7cuprKY,532751,14888,242
2aIuWcT-O_M,97367,606,69
2XDZpKxCXi0,35185,524,8
2WouaN6efsk,48862,492,106
2W62Qy7PfPk,121054,1671,381
2W1F_FgiPTE,26489,425,37
2Vao8d50hzw,130412,2239,129
2UGepY7Z8lE,151739,1338,126
2UCij1LkHhI,7458,105,20
2U3YgC5sxTk,148745,5168,131
2SybklT8k1k,781166,16998,137
2SRM1WpVEY4,4247349,16408,501
2Q3s24EMt7E,789,30,0
2PTgLhDP8ZU,26698,213,7
2P9U41e75tE,1927831,32209,1896
2OdjW2WSfp8,1071249,8741,4530
2O5ZyTqFbe8,3286385,38354,1206
2LeIXtLgUsE,1051,24,21
2Lcy3XUDd_A,2543375,53246,805
2K-qzhUPhzQ,61403,1128,44
2Jr2xmsCVlI,53813,723,21
2JgPJpgnut4,2385818,14632,6104
2JYiMZtIkCo,5572313,209575,5645
2J5wTsYAh94,3774921,14735,995
2DVpSHeF6ZI,208233,3147,62
2Cwaneq2w-4,2018894,19668,1164
2Cn3DVV0LHY,3284753,35623,498
2BpdKO_kNyI,1006485,45618,615
29QhPmtXmUM,812764,28282,266
26DIABx44Tw,510563,18523,351
24D2M8Aajxs,48475,742,85
23Q2-1AYJCs,340054,4906,267
2-_rLbU6zJo,405590,5335,568
1zgxDFEifyI,1310937,22464,626
1zBO4dobGvI,63846,671,82
1yO5xIVy2dM,216616,815,57
1uNSPHUCZ58,279041,606,61
1t0hQbULda0,134071,1033,112
1rb52qRwdCc,775100,21950,101
1pn5Q8UyYQk,853936,142,20
1pY6IvkQm2Q,418948,1169,51
1n3xXuEyr40,1184709,22516,527
1mhWzjgbLO0,111972,3935,67
1mgXpnfw6Wk,1871809,10319,241
1mFgMyqHZCE,470488,8538,285
1lc6QzxTeZM,542774,1189,224
1lYcmsfrI-U,548313,4056,61
1lXLGwe_DUU,2448618,29347,734
1l3gM4VH1ec,7988320,198267,1784
1jvkBEWC4BM,16704,238,47
1j95O84GEPs,271618,6635,168
1iogEXKuYD0,1711624,64524,702
1iTMm7agE3M,536697,40255,178
1fSp8NJEw34,832978,10760,340
1fDRkSIvjjg,17101,528,687
1eyFq3addMs,155201,1888,84
1dkgrM4BQjo,17013,216,31
1azT18JxFh0,39710,1144,70
1ak5XGDVeeA,195404,10317,73
1_arFbK-PnE,1129530,34595,1168
1Yy3TLscV6g,26557,572,18
1YA1uFgkJ60,66364,654,12
1WTzouXpwxg,52678,1650,52
1W4RhZzNBMA,20141,179,23
1Vp7TRNJFjc,628002,21689,454
1TBcBEn8YF4,162079,6470,57
1T3RHuPB_cg,46832,579,12
1ScXUFYUjCg,25740,418,37
1Now4KeAiys,1520892,63257,1239
1NDyzCzg40E,121504,907,169
1LzggK5DRBA,5136009,57960,437532
1JwpdIqpI_A,24970,573,106
1JLUn2DFW4w,18707795,475282,6583
1Is8d_FnMTg,798834,7374,394
1IXjOlWakic,60570,600,99
1I0jnpJ34XA,412606,1250,177
1HuPDkma-yA,175762,1569,36
1Expe7hf6MU,6115758,97828,2006
1EVE-XoHOhg,980919,4229,169
1DTxO9tW2p4,8853963,302215,1848
18yuRS2fytQ,713082,23248,357
16TGiQZQw4Y,55873,978,87
15lNHrpUwm4,34813,262,4
14ZCBrP39I0,44555,1782,36
14XitYliorI,420727,16982,203
13nSISwxrY4,1879890,62752,1392
13OtvUxOcUU,451451,4181,133
139Rd2QNzaE,53115,290,99
12bNbB9Phxs,521121,8632,583
12A5mW8PPys,562463,2084,1975
11WNhi0efjQ,18079,206,35
1-VLP-4SEOE,94927,2700,68
0z6-TK07SF8,241557,1745,108
0yG3rWwQ3Jc,163745,1535,40
0xjlNq1ZCko,834,40,0
0uoyHn9vTKY,82008,588,69
0uODBx9D0VE,209986,7510,120
0tkaCRz-zfU,51619,614,28
0tJ2tg3PTWY,266976,4202,273
0sEJeWB3RA8,5472938,48358,1381
0qAiYcej7bo,19463,113,5
0pSQOqwQTNw,283503,2908,55
0ogXPYP5BLc,210712,7891,91
0kQWAqjFJS0,1741311,53025,1498
0j1ST7kfTZc,1099,101,1
0ibwzjYJ29o,41678,828,51
0iL1K_l8Jyo,906934,5464,334
0i4s5LgdmjQ,1826362,11140,646
0hwE7MibzB0,3281,218,3
0hVIPdQDGmc,7885,146,20
0hVERr3RopQ,72452,579,36
0h5d0byMthI,72427,1302,23
0h-5sAmKsQQ,11387,314,45
0g4IdP9OpmM,40859,420,47
0fIs-g9ssn4,11113,174,22
0dRAOmbBa2E,9555,512,11
0dIZgfZkAK8,78754,1657,82
0cQ3sBXpNtw,1134143,15527,290
0afzkLHTUK8,2343212,32768,1946
0aba6YHUO7s,248884,3529,582
0ZcFKPwW8LQ,29050,615,43
0ZHmuRlPrHs,28325,247,5
0YJLCyM6fXc,3291,74,7
0XuOkYlUWIs,12205902,290192,10885
0XciAON0LnU,7185,189,33
0X5bt8fy2tw,15625,338,158
0WPNXn1NMAQ,68881,1241,708
0VI_wABD98M,30317,698,18
0UE6IU2mhU8,430610,3879,201
0U94RUsVj2w,1124974,15302,720
0Tavw74AJZw,93697,3016,72
0TRqE7rmi3g,1348699,18949,276
0SZv2vPdj6g,672629,2874,97
0RoOD_GCsOc,67296,1438,64
0QmCcYZMQoQ,142013,1661,82
0P_7yjFIqpY,47936,1495,36
0NSSicGmfLA,64736,1112,109
0MLE-8U4c2A,531593,4800,210
0LYfDYtJcpo,30602,404,105
0Kcf0XNwbi4,1836219,44421,153
0J-kaOXD6A4,41751,1269,70
0Iz_Ee0CztU,30214,249,413
0IyII2C88Aw,445618,18324,246
0IqcZF-1iM4,83771,720,47
0IMWsMxC1Ko,42059,761,55
0HynmuR837U,169553,4362,85
0H-a52FoRQQ,2001672,28696,743
0GnAmUSvpAQ,146028,486,49
0Gg8nTEpNRE,421,3,0
0GeCPanRHU0,2066232,30679,368
0FHGVxgmHd0,63133,624,20
0F9zb3UoEGM,9192,87,136
0E3cC8iMtn0,50368,953,68
0DsRtDcsTHk,299414,7504,111
0DAmWHxeoKw,7804717,127805,2708
0CZXhNcZuEE,881393,12055,458
0BoJkW-I_dI,156365,2222,138
0AZ5VpJ1vKY,74490,2271,156
0AQBanTw60w,217854,16355,78
0AG7tsCshXI,295989,3618,1384
04T_k-wi_p4,208492,13308,41
04L5B-ClS40,44849,735,28
048SNZIP40I,2346656,96979,534
02IAhy5OKT0,64716,567,485
-zVhRId0BTw,2736119,31906,884
-wrTIWx_Z6k,118155,4069,78
-wJxorwz2tY,269002,9275,162
-vcYIOIRsBE,43617,696,36
-u5mlYhhXHk,863262,9017,194
-t1781OdVvQ,52004,471,21
-sKVIVTSCFU,428459,1739,54
-qaYywvAyz8,355190,3663,126
-qIlCo9yqpY,2200058,45271,1189
-q5xSuI9HOk,191741,9453,67
-mYvoZwV3kI,63960,1039,119
-mIBYBJ5Wkc,126983,1052,176
-j0rjlfmDx4,1490639,15478,967
-gZG_ehP0Ag,308225,2408,177
-g5jxEGQKpo,90704,2595,86
-ePDPGXkvlw,5779644,37166,1416
-cwQ-nAm1qQ,1300267,35158,233
-bPWTtVAUqY,39986,996,15
-a12nTEcoqE,638007,4358,1065
-XtQ17fFUbk,592932,15357,147
-WBhj57fHeI,4827366,99833,1715
-VgOGzBcMIg,1242686,29494,2350
-UZsmvdvweA,98695,771,26
-TFyeoF3t0w,7463,365,14
-T7VXlB4qUI,2444114,29128,331
-T0tdoabF_A,90387,1567,42
-PhGwD4JMfU,613060,32805,245
-OPdUs-AC3w,4531,18,2
-NOp5ROn1HE,5916617,56225,1912
-NFEp52eEWA,952557,28198,118
-Lp3gIYPbg8,28035,69,40
-L7WJRLZ-Jc,410937,4623,931
-KMEOaMCJss,6088229,95106,1447
-Jyd8MeKOgg,1346895,8059,126
-JtwROpSVWc,1078494,15281,491
-IFbx5-lNIc,1197253,42303,266
-ICJsL30Gn4,730023,12828,982
-G6fyAAh7LQ,50319,662,91
-8aZHWDqU5U,18214,209,67
-7NrIUlD1YE,345513,6346,48
-7J7az7uTm4,625463,11305,641
-4YDUDhMcvM,179874,2802,177
-377BctvQEI,76580,1396,92
-0-yMdKZk5w,177688,1847,203
